Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City
580236,ARYA BHAVAN,ARYA BHAVAN,66515,Restaurant,Risk 1 (High),2508 W DEVON AVE,CHICAGO
598210,JOSEFINA'S BAKERY,JOSEFINA'S BAKERY,2093665,Bakery,Risk 2 (Medium),1156 W 18TH ST,CHICAGO
585485,LA LUNA BAKERY #2,LA LUNA BAKERY #2,2099510,Bakery,Risk 2 (Medium),6209 W DIVERSEY AVE,CHICAGO
579491,LAS ISLAS MARIAS,LAS ISLAS MARIAS,1095992,Restaurant,Risk 1 (High),4770 W GRAND AVE,CHICAGO
517308,DUFFY'S TAVERN & GRILLE,DUFFY'S TAVERN & GRILLE,1000245,Restaurant,Risk 1 (High),420 1/2 W DIVERSEY PKWY,CHICAGO
580204,CIELITO LINDO RESTAURANT INC,CIELITO LINDO RESTAURANT INC,1336088,Restaurant,Risk 1 (High),5344 W FULLERTON AVE,CHICAGO
353312,WEST RIDGE REHABILITATION CENTER,WEST RIDGE REHABILITATION CENTER,1960090,NA,Risk 3 (Low),6300 N CALIFORNIA AVE,CHICAGO
549329,EL MUELLE,EL MUELLE,1488496,Restaurant,Risk 1 (High),4253 W 47TH ST,CHICAGO
491463,PENGUIN - GELATO - INC,PENGUIN - GELATO - INC,1276454,NA,Risk 3 (Low),2723 W LAWRENCE AVE,CHICAGO
580138,ILLINOIS SPORTSERVICE INC,JIM LANDIS BRATS & SAUSAGE 2 (#127),14616,KIOSK,Risk 2 (Medium),333 W 35TH ST,CHICAGO
357235,Columbus,Columbus,22791,School,Risk 2 (Medium),1003 N Leavitt ST,CHICAGO
491411,PALOMAR CHICAGO,BANQUET HALL 5TH FLOOR,1992060,Restaurant,Risk 1 (High),505 N STATE ST,CHICAGO
166369,AUSTER,AUSTER,1799335,NA,Risk 3 (Low),2404 S WOLCOTT AVE,CHICAGO
579963,LEVY RESTAURANTS AT WRIGLEY FIELD,THE BLUE W #1007,1574001,Restaurant,Risk 2 (Medium),1060 W ADDISON ST,CHICAGO
537306,79TH KINGSTONE FOOD MART,79TH KINGSTONE FOOD MART,1245200,Grocery Store,Risk 2 (Medium),2523 E 79TH ST,CHICAGO
543251,HERITAGE PLAZA,HERITAGE PLAZA,1165431,Restaurant,Risk 1 (High),1500 W 95TH ST,CHICAGO
521511,CAFE BLU,CAFE BLU,1884899,Restaurant,Risk 1 (High),4749-51 N ROCKWELL ST,CHICAGO
547293,Mariscos El Camaron Pelao Restaurant,MARISCOS EL CAMARON PELAO RESTAURANT,1998060,Restaurant,Risk 1 (High),3522 W OGDEN AVE,CHICAGO
491538,THE SOUTHERN,THE SOUTHERN,2073639,Restaurant,Risk 1 (High),1840-1842 W NORTH AVE,CHICAGO
317413,GRILL  ZONE,GRILL  ZONE,2003309,Restaurant,Risk 2 (Medium),5360 W DIVISION ST,CHICAGO
543457,D'S HOUSE,D'S HOUSE,2073885,Mobile Food Dispenser,Risk 3 (Low),1708 W 63RD ST,CHICAGO
363514,16TH MART,16TH MART,2042229,Grocery Store,Risk 2 (Medium),1600 S KEDZIE AVE,CHICAGO
521483,SUNRISE DISCOUNT MARKET PLACE INC.,SUNRISE DISCOUNT MARKET PLACE INC.,1844048,NA,Risk 3 (Low),4125 N KIMBALL AVE,CHICAGO
565285,TUSCANY RESTAURANT,TUSCANY RESTAURANT,21539,Restaurant,Risk 1 (High),1014-1018 W TAYLOR ST,CHICAGO
569245,STAR OF SIAM INC,STAR OF SIAM,4190,Restaurant,Risk 1 (High),11 E ILLINOIS ST,CHICAGO
365510,PIZZA HUT #714390,PIZZA HUT,43676,Restaurant,Risk 2 (Medium),2309 W LAWRENCE AVE,CHICAGO
580595,Jorge Prieto,Dr. Jorge Prieto School,26771,School,Risk 1 (High),2231 N Central AVE,CHICAGO
583206,ROCKY'S,ROCKY'S,1964780,Restaurant,Risk 1 (High),234-236 W 31ST ST,CHICAGO
579395,THE UNITED CENTER,CARVERY-BREW PUB S-109,1974745,Restaurant,Risk 2 (Medium),1901 W MADISON ST,CHICAGO
491124,CHINA  HUT RESTAURANT,CHINA HUT,1987114,Restaurant,Risk 1 (High),7100 N Clark ST,CHICAGO
491428,POPS FOR CHAMPAGNE,POPS FOR CHAMPAGNE,1620705,Restaurant,Risk 1 (High),601-605 N STATE ST,CHICAGO
580170,ILLINOIS SPORTSERVICE INC.,BBQ BRISKET  (#531),14616,KIOSK,Risk 2 (Medium),333 W 35TH ST,CHICAGO
381333,BOUTIQUE,BOUTIQUE,53771,Liquor,Risk 3 (Low),1332 N HALSTED ST,CHICAGO
585213,WEE CARE DAYCARE PRESCHOOL,WEE CARE DAYCARE PRESCHOOL,23445,Children's Services Facility,Risk 1 (High),2816 N PINE GROVE AVE,CHICAGO
491723,JUST TURKEY RESTAURANT,JUST TURKEY,2017661,Restaurant,Risk 1 (High),8301 S STONY ISLAND AVE,CHICAGO
363483,BLANCO & NEGRO RESTAURANT,BLANCO & NEGRO RESTAURANT,1954915,Restaurant,Risk 1 (High),4043 W 26TH ST,CHICAGO
577325,ANNIE KELLER GIFTED SCHOOL,ANNIE KELLER GIFTED SCHOOL,29211,School,Risk 1 (High),3020 W 108th St,CHICAGO
491139,MONICA'S SWEET POTATOES,MONICA'S SWEET POTATOES,1804213,Restaurant,Risk 1 (High),501 E 47TH ST,CHICAGO
567264,SIMPLY FRESH CAFE & JUICE BAR,SIMPLY FRESH CAFE & JUICE BAR,1898488,Restaurant,Risk 1 (High),150 N MICHIGAN AVE,CHICAGO
579985,DUNKIN DONUTS / BASKIN ROBBINS,DUNKIN DONUTS / BASKIN ROBBINS,65028,Restaurant,Risk 2 (Medium),3427 W DIVERSEY AVE,CHICAGO
353270,SHAH JALAL GROCERY,SHAH JALAL GROCERY,2073857,Grocery Store,Risk 2 (Medium),2634 W DEVON AVE,CHICAGO
491357,FOGO DE CHAO CHURRASCARIA (CHICAGO) LLC,FOGO DE CHAO,1196816,Restaurant,Risk 1 (High),661 N LA SALLE DR,CHICAGO
517392,JA' GRILL,JA' GRILL,1985681,Restaurant,Risk 1 (High),1008 W ARMITAGE AVE,CHICAGO
491514,NATHANIEL DETT ELEMENTARY SCHOOL,NATHANIEL DETT ELEMENTARY SCHOOL,26031,School,Risk 1 (High),2306 W Maypole Ave. (134S),CHICAGO
585421,MEXIQUE,MEXIQUE,1802986,Restaurant,Risk 1 (High),1529 W CHICAGO AVE,CHICAGO
154699,CLANDESTINO DINING,CARNIVAL GROCERY STORE,2078914,NA,Risk 1 (High),458 W DICKENS AVE,CHICAGO
491733,ONE NORTH,ONE NORTH,1225539,Restaurant,Risk 1 (High),1 N WACKER DR,CHICAGO
547253,THE UNITED CENTER,STEAKHOUSE S-115,1974745,Restaurant,Risk 2 (Medium),1901 W MADISON ST,CHICAGO
505425,WEST AUSTIN DEVELOPMENT CENTER,WEST AUSTIN DEVELOPMENT CENTER,1772188,Daycare Above and Under 2 Years,Risk 1 (High),4920 W MADISON ST,CHICAGO
381282,7-ELEVEN,7-ELEVEN,15022,Grocery Store,Risk 2 (Medium),1036 N DEARBORN ST,CHICAGO
580782,LA PROGRESSIVA PRE-SCHOOL,LA PROGRESSIVA PRE-SCHOOL,48246,Daycare (2 - 6 Years),Risk 1 (High),2609 N KIMBALL AVE,CHICAGO
580124,DAILY MEAT SUPPLY INC,DAILY MEAT SUPPLY INC,2088292,Wholesale,Risk 3 (Low),2323 W FULTON ST,CHICAGO
363482,SUBWAY,SUBWAY,1979303,Restaurant,Risk 1 (High),4032 W 26TH ST,CHICAGO
569210,JAMBA JUICE COMPANY,JAMBA JUICE,1478174,Restaurant,Risk 2 (Medium),875 N MICHIGAN AVE,CHICAGO
579891,ARAMARK@ LOYOLA SIMPSON  RESIDENTIAL,SIMPSON BUILDING,1249650,Restaurant,Risk 1 (High),6333 N WINTHROP AVE,CHICAGO
409543,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649363,Restaurant,Risk 1 (High),56 W RANDOLPH ST,CHICAGO
577338,ROSATIS PIZZA,ROSATIS PIZZA,58743,Restaurant,Risk 1 (High),3150 W 111TH ST,CHICAGO
612257,STARBUCKS COFFEE #2412,STARBUCKS COFFEE #2412,23132,Restaurant,Risk 2 (Medium),1229 N CLYBOURN AVE,CHICAGO
537414,HAROLD'S CHICKEN SHACK,HAROLD'S CHICKEN SHACK,17576,Restaurant,Risk 2 (Medium),1208 E 53RD ST,CHICAGO
580521,KIKI D'S B B Q HOUSE,KIKI D'S B B Q HOUSE,50122,Restaurant,Risk 1 (High),4117 S ASHLAND AVE,CHICAGO
120734,Papa John's Pizza & Yogenfruz,Papa John's Pizza & Yogenfruz,2069775,Restaurant,Risk 2 (Medium),1151 W Taylor,CHICAGO
491137,DONA NATYS TACOS,DONA NATYS TACOS,1676986,Restaurant,Risk 1 (High),1815 W CHICAGO AVE,CHICAGO
517407,CARAVAN,CARAVAN,2088536,Restaurant,Risk 1 (High),4810 N BROADWAY,CHICAGO
531361,UNIVERSITY OF CHICAGO BARTLETT COMMONS,UNIVERSITY OF CHICAGO BARTLETT COMMONS,1197090,Restaurant,Risk 1 (High),5640 S UNIVERSITY,CHICAGO
88783,JEWEL FOOD STORE #3442,JEWEL FOOD STORE #3442,1406,Grocery Store,Risk 1 (High),4042 W FOSTER AVE,CHICAGO
521333,"LUNA PARK, INC.",LUNA PARK DAY CARE,2049789,Children's Services Facility,Risk 1 (High),3250 W FOSTER AVE,CHICAGO
585330,CARIBBEAN AMERICAN BAKING CO,CARIBBEAN AMERICAN BAKING CO,6120,Restaurant,Risk 1 (High),1539 W HOWARD ST,CHICAGO
491355,NIA FAMILY CENTER,NIA FAMILY CENTER,28732,Children's Services Facility,Risk 1 (High),744 N MONTICELLO AVE,CHICAGO
353309,SABRI NIHARI RESTAURANT,SABRI NIHARI RESTAURANT,1772527,Restaurant,Risk 1 (High),2500-2502 W DEVON AVE,CHICAGO
531238,"RAISE UP A CHILD DAY CARE, INC","RAISE UP A CHILD DAY CARE, INC",2073852,Daycare Above and Under 2 Years,Risk 1 (High),116-126 E 113TH ST,CHICAGO
549341,EDWARDS ECC,EDWARDS ECC,2192636,School,Risk 1 (High),4950 S LAPORTE AVE,CHICAGO
517271,ROTISSERIE ENT & ANNET'S,ROTISSERIE ENT & ANNET'S,1739775,NA,Risk 3 (Low),2009 N BISSELL ST,CHICAGO
598259,"M & A GRILL, INC.","M & A GRILL, INC.",2094401,Restaurant,Risk 1 (High),1646 W 18TH ST,CHICAGO
579808,FREDDIES,FREDDIES,26998,Restaurant,Risk 1 (High),701 W 31ST ST,CHICAGO
567349,THE WORKS OFF VAN BUREN,THE WORKS OFF VAN BUREN,2084743,Restaurant,Risk 1 (High),335 S FRANKLIN ST,CHICAGO
567478,QUAY,QUAY RESTAURANT & BAR,2021945,Restaurant,Risk 1 (High),465 E ILLINOIS ST,CHICAGO
577406,PIZZA NOVA EXPRESS,PIZZA NOVA EXPRESS,1893362,Restaurant,Risk 1 (High),3836 W 79TH ST,CHICAGO
565392,SAKURA HOUSE,SAKURA HOUSE,83237,Restaurant,Risk 1 (High),500 W MADISON ST,CHICAGO
353315,Dewitt Clinton Elementary School,Dewitt Clinton Elementary School,22751,School,Risk 1 (High),6110 N Fairfield,CHICAGO
166292,CERMAK PRODUCE #5 LTD,CERMAK PRODUCE,1649774,Grocery Store,Risk 1 (High),3435 S ARCHER AVE,CHICAGO
525258,PHO LILY,PHO LILY,2084574,Restaurant,Risk 1 (High),5100 N BROADWAY,CHICAGO
543236,FAT ALBERT,FAT ALBERT,11839,Restaurant,Risk 1 (High),6854 S ASHLAND AVE,CHICAGO
598218,SUPER FOOD MART,SUPER FOOD MART,1908765,Grocery Store,Risk 3 (Low),1726 S RACINE AVE,CHICAGO
604261,SMOKEY'S BBQ,SMOKEY'S BBQ,1974858,Restaurant,Risk 1 (High),5481 N NORTHWEST HWY,CHICAGO
577342,LA'RA'S #!,LA'RA'S#1,2093995,Restaurant,Risk 1 (High),2623 W 63RD ST,CHICAGO
521470,SARAH MART INC.,SARAH MART INC.,2092858,Grocery Store,Risk 3 (Low),3601 N DAMEN AVE,CHICAGO
539303,FRONTERA TORTAS BY RICK  BAYLESS,FRONTERA TORTAS BY RICK BAYLESS (T1-B11),34167,Restaurant,Risk 1 (High),11601 W TOUHY AVE,CHICAGO
547392,IZALCO RESTAURANT,IZALCO RESTAURANT,1842835,Restaurant,Risk 1 (High),4377 W 26TH ST,CHICAGO
365501,LA BAGUETTE,LA BAGUETTE,1141924,Bakery,Risk 2 (Medium),4734 N KEDZIE AVE,CHICAGO
580440,EINSTEIN BROS. BAGELS # 2436,EINSTEIN BROS. BAGELS # 2436,1223720,Restaurant,Risk 1 (High),3455 N CLARK ST,CHICAGO
579417,Hubbard (H/S),Hubbard (H/S),46341,School,Risk 1 (High),6200 S Hamlin (3800W),CHICAGO
491548,MCDONALD'S,MCDONALD'S,2016732,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE,CHICAGO
549211,LA TRUCHA ARCOIRIS,LA TRUCHA ARCOIRIS,2069691,Restaurant,Risk 1 (High),4622 S KEDZIE AVE,CHICAGO
610217,ARTURO'S TACOS,ARTURO'S TACOS,17234,Restaurant,Risk 1 (High),2001 N WESTERN AVE,CHICAGO
168245,PAULO FREIRE CENTER,PAULO FREIRE CENTER,1144480,Daycare Above and Under 2 Years,Risk 1 (High),1653 W 43RD ST,CHICAGO
114898,BIG BOWL,BIG BOWL,1573661,Restaurant,Risk 1 (High),6 E CEDAR ST,CHICAGO
598277,DONALDS FAMOUS HOT DOGS,DONALDS FAMOUS HOT DOGS,1332360,Restaurant,Risk 1 (High),2325 S WESTERN AVE,CHICAGO
581055,MCDONALDS  #29307,MCDONALD'S,1595934,Restaurant,Risk 2 (Medium),3241 W NORTH AVE,CHICAGO
580147,ILLINOIS SPORTSERVICE INC,TEX-MEX 2 (#154),14616,KIOSK,Risk 2 (Medium),333 W 35TH ST,CHICAGO
565342,FASTA PASTA,FASTA PASTA,2042014,Restaurant,Risk 2 (Medium),131 N CLINTON ST BLDG BOOTH26,CHICAGO
557371,CHOPSTICK EXPRESS,CHOPSTICK EXPRESS,81867,Restaurant,Risk 1 (High),3237 N HARLEM AVE,CHICAGO
363472,CARNICERIA AGUASCALIENTES,CARNICERIA AGUASCALIENTES,8475,Grocery Store,Risk 1 (High),3132 W 26TH ST,CHICAGO
492220,MR. JACK'S FOOD & LIQUOR,MR. JACK'S FOOD & LIQUOR,80564,Grocery Store,Risk 3 (Low),5901 S STATE ST,CHICAGO
505282,R AND D FOOD MARKET,R AND D FOOD MARKET,2083734,Grocery Store,Risk 2 (Medium),5235 W LAKE ST,CHICAGO
581163,J & J FISH,J & J FISH,2098659,Restaurant,Risk 2 (Medium),411 S KEDZIE AVE,CHICAGO
580389,STUART G. FERST SCHOOL,STUART G. FERST SCHOOL,2224974,School,Risk 1 (High),6050 N CALIFORNIA AVE,CHICAGO
580081,ILLINOIS SPORTSERVICE INC.,MISSION NACHOS 12 - (#512),14616,KIOSK,Risk 2 (Medium),333 W 35TH ST,CHICAGO
537307,McDONALDS,McDONALDS,1519152,Restaurant,Risk 2 (Medium),6355 S DR MARTIN LUTHER KING JR DR,CHICAGO
88782,YEMEN RESTAURANT,YEMEN RESTAURANT,1170552,Restaurant,Risk 1 (High),4750 N KENNETH AVE,CHICAGO
580623,DONA MARIS,DONA MARIS,24874,Grocery Store,Risk 1 (High),3757-3759 W FULLERTON AVE,CHICAGO
505349,"PARS ICECREAM CO, INC",NA,21306,Mobile Food Dispenser,Risk 3 (Low),4825 W ARTHINGTON ST,CHICAGO
577286,CHILDREN'S HOME AND AID SOCIETY OF ILLINOIS,CHILDREN'S HOME AND AID SOCIETY OF ILLINOIS,1772041,Daycare Above and Under 2 Years,Risk 1 (High),1701 W 63RD ST,CHICAGO
521260,WING CHONG RESTAURANT,WING CHONG RESTAURANT,1225671,Restaurant,Risk 1 (High),4077 N ELSTON AVE,CHICAGO
579865,INDIE CAFE,INDIE  CAFE,1893492,Restaurant,Risk 1 (High),5951-5953 N BROADWAY,CHICAGO
577266,SIMPLE THINGS,SIMPLE THINGS,2088976,Bakery,Risk 1 (High),2603 W 71ST ST,CHICAGO
565268,NEALEY FOODS INCORPORATED,NEALEY FOODS INCORPORATED,21348,Wholesale,Risk 2 (Medium),900-910 W FULTON MARKET,CHICAGO
612263,NICK'S FISHMARKET,NICK'S FISHMARKET,2049226,Restaurant,Risk 1 (High),222 W MERCHANDISE MART PLZ,CHICAGO
580072,ILLINOIS SPORTSERVICE INC.,MELTON'S DOGS & POLISH 12 (#521/524),14616,KIOSK,Risk 2 (Medium),333 W 35TH ST,CHICAGO
531422,SUBWAY #42676,SUBWAY #42676,1869739,Restaurant,Risk 2 (Medium),115 E 51ST ST,CHICAGO
114775,MRS. FIELDS COOKIES,MRS. FIELDS COOKIES,2021888,Restaurant,Risk 2 (Medium),225 S CANAL ST,CHICAGO
521277,ASPIRA HAUGAN,ASPIRA HAUGAN MIDDLE SCHOOL,66351,School,Risk 1 (High),3729 W LELAND AVE,CHICAGO
543254,Julian  (H/S),Julian  (H/S),46401,School,Risk 1 (High),10330 S Elizabeth (1232W),CHICAGO
580757,CARNICERIA LA AZTECA,CARNICERIA LA AZTECA,1354069,Grocery Store,Risk 1 (High),7067-7069 N CLARK ST,CHICAGO
569291,THE TALBOTT HOTEL,PT  AT THE TALBOTT,7291,Restaurant,Risk 1 (High),10-20 E DELAWARE PL,CHICAGO
539286,ASPIRA EARLY COLLEGE,ASPIRA EARLY COLLEGE (AEC),2076639,School,Risk 2 (Medium),3986 W BARRY ST,CHICAGO
580485,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE,Chicago
569303,The Clare At Water Tower,The Clare At Water Tower,1990993,Long-Term Care Facility,Risk 1 (High),55 E Pearson ST BLDG,CHICAGO
517249,KING CRAB TAVERN/SEAFOOD GRILL,KING CRAB TAVERN/SEAFOOD GRILL,9118,Restaurant,Risk 1 (High),1816 N HALSTED ST,CHICAGO
614228,CAFFE BACI,CAFFE BACI,39265,Restaurant,Risk 1 (High),225 W WACKER DR,CHICAGO
596259,ANTOJITOS SOFI,ANTOJITOS SOFI,1196744,NA,Risk 1 (High),7247 N DAMEN AVE,CHICAGO
547389,LAWNDALE COMMUNITY DAY CARE,LAWNDALE COMMUNITY DAY CARE,1224270,Daycare (2 - 6 Years),Risk 1 (High),1800 S LAWNDALE AVE,CHICAGO
585549,SELECT CUT STEAKHOUSE,SELECT CUT STEAKHOUSE,38279,Restaurant,Risk 1 (High),2808-2810 N HALSTED ST,CHICAGO
158547,SOUL FOOD UNLIMITED,SOUL FOOD UNLIMITED,1646166,Restaurant,Risk 1 (High),1423 - 1425 W 79TH ST,CHICAGO
539299,JOHNNY'S HOT DOG EXPRESS,JOHNNY'S HOT DOG EXPRESS,2097998,Restaurant,Risk 1 (High),4300 N MILWAUKEE AVE,CHICAGO
577224,BILLY'S GRILL,BILLY'S GRILL,5960,Restaurant,Risk 1 (High),3711 W COLUMBUS AVE,CHICAGO
491821,PEPE'S MEXICAN RESTAURANT,PEPE'S MEXICAN RESTAURANT,1914256,Restaurant,Risk 1 (High),3243 N PULASKI RD,CHICAGO
596216,MATHER HIGH SCHOOL,MATHER HIGH SCHOOL,46241,School,Risk 1 (High),5835 N Lincoln,CHICAGO
361450,METROPOLITAN FAMILY SERVICES,METROPOLITAN FAMILY SERVICES,1892242,Children's Services Facility,Risk 1 (High),3255 N CENTRAL AVE,CHICAGO
543294,PETE'S MEAT & GROCERY#2,PETE'S MEAT &GROCERY#2,1646096,Grocery Store,Risk 2 (Medium),2001 W 71ST ST,CHICAGO
579735,HOCK SHOP,HOCK SHOP,51586,Liquor,Risk 3 (Low),4369 N ELSTON AVE,CHICAGO
120735,LA ADELITA,LA ADELITA,1225938,Grocery Store,Risk 1 (High),2058 W 19TH ST,CHICAGO
409527,THE GRILLROOM,THE GRILLROOM,80814,Restaurant,Risk 1 (High),33 W MONROE ST,CHICAGO
521342,subway restaurant 1,NA,1820446,Restaurant,Risk 1 (High),3348 W lawrence AVE,CHICAGO
547436,OUR LADY OF TEPEYAC  ELEM.,OUR LADY OF TEPEYAC SCHOOL,1878465,School,Risk 1 (High),2235 S ALBANY AVE BLDG,CHICAGO
580612,SUPAROSSA,LEGNO/SUPAROSSA CARRY OUT,1869,Restaurant,Risk 1 (High),4250 N CENTRAL AVE,CHICAGO
357241,JANE'S,MABLE'S TABLE,1620385,Restaurant,Risk 1 (High),1653-1655 W CORTLAND ST,CHICAGO
579723,SAM'S GRILL,SAM'S GRILL,1769074,Restaurant,Risk 1 (High),416 N CLARK ST,CHICAGO
543277,BURGER KING #7623,BURGER KING #7623,1648878,Restaurant,Risk 2 (Medium),1701 W 95TH ST,CHICAGO
580541,DEVON MARKET,DEVON MARKET,1042888,Grocery Store,Risk 1 (High),1440 W DEVON AVE,CHICAGO
547406,OSAMA FOOD INC.,OSAMA FOOD INC.,1548461,Grocery Store,Risk 2 (Medium),1308 S CENTRAL PARK AVE,CHICAGO
289322,NICK'S GYROS,NICK'S GYROS,1403378,Restaurant,Risk 1 (High),2011 W 63RD ST,CHICAGO
614284,ARAMARK,ARAMARK,2074182,Special Event,Risk 1 (High),1300 S LYNN WHITE DR,CHICAGO
581114,TAQUERIA Y BIRRIERIA EL CABRITO,TAQUERIA Y BIRRIERIA EL CABRITO,1932775,Restaurant,Risk 1 (High),1659 W 47TH ST,CHICAGO
580579,TAQUERIA PONCITLAN #5,TAQUERIA PONCITLAN #5,1491801,Restaurant,Risk 1 (High),3400 N CICERO AVE,CHICAGO
583256,KING SELECTIVE ENROL.H/S,KING COLLEGE PREP HIGH SCHOOL,46371,School,Risk 1 (High),4445 S Drexel (900E),CHICAGO
580638,THAI VILLAGE RESTAURANT,THAI VILLAGE RESTAURANT,55418,Restaurant,Risk 1 (High),2053 W DIVISION ST,CHICAGO
549321,GELATINA'S CRIS#2,GELATINA'S CRIS,1519036,Restaurant,Risk 1 (High),4725 S CICERO AVE,CHICAGO
166363,TAQUERIA EL ARCO #2,TAQUERIA EL ARCO #2,1495629,Restaurant,Risk 1 (High),2462 S BLUE ISLAND AVE,CHICAGO
158482,77TH STREET FOOD MART,77TH STREET FOOD MART,1974706,Grocery Store,Risk 2 (Medium),7701 S HALSTED ST,CHICAGO
519206,CHICAGO'S PIZZA,CHICAGO'S PIZZA,1336958,Restaurant,Risk 1 (High),1919-1921 W MONTROSE AVE,CHICAGO
585396,I94 RIBS & GRILL EXPRESS CORP,NA,2092863,Restaurant,Risk 1 (High),325 W 47TH ST,CHICAGO
492225,KENTUCKY FRIED CHICKEN 521050,KENTUCKY FRIED CHICKEN,1816823,Restaurant,Risk 2 (Medium),300 E 35TH ST,CHICAGO
583282,TOWN DOLLAR STORE,DOLLAR PLUS STORE,2094317,Grocery Store,Risk 3 (Low),7848 S COTTAGE GROVE AVE,CHICAGO
567281,SUBWAY 28330,SUBWAY 28330,1474226,Restaurant,Risk 1 (High),120 S STATE ST,CHICAGO
531243,FIRE-N-ICE & HOOK INC.,FIRE-N-ICE & HOOK INC.,1974166,Restaurant,Risk 2 (Medium),74 E 71ST ST,CHICAGO
521334,JONG RO,NA,2027096,Liquor,Risk 3 (Low),4811 N ROCKWELL ST,CHICAGO
537352,UNCLE JOHN'S BAR-B-QUE,UNCLE JOHN'S BAR-B-QUE,1680260,Restaurant,Risk 1 (High),337 E 69TH ST,CHICAGO
545347,83RD STREET FOOD MART,NA,2094293,NA,Risk 1 (High),456 E 83RD ST,CHICAGO
391377,7 ELEVEN #34133A,7 ELEVEN,2069706,Grocery Store,Risk 2 (Medium),1138 W WILSON AVE,CHICAGO
606247,ST. SABINA ACADEMY,ST. SABINA ACADEMY,2247641,School,Risk 2 (Medium),7801 S THROOP ST,CHICAGO
88632,ANDY'S DELI,ANDY'S DELI,1351717,Grocery Store,Risk 1 (High),5442 N MILWAUKEE AVE,CHICAGO
491295,T&T FOODSERVICE,T&T FOODSERVICE,2042392,Wholesale,Risk 3 (Low),3824 S MORGAN ST,CHICAGO
539257,CARNICERIA&FRUTERIA EL MITOTE,CARNICERIA & FRUTERIA EL MITOTE,49322,Restaurant,Risk 1 (High),4459 W BELMONT AVE,CHICAGO
491704,WINDY CITY CAFE,WINDY CITY CAFE,86616,Restaurant,Risk 1 (High),1060-1062 W CHICAGO AVE,CHICAGO
604264,JIMMY MACK'S,JIMMY MACK'S,1495393,Restaurant,Risk 3 (Low),5581 N NORTHWEST HWY,CHICAGO
612220,ROY'S,ROY'S,2088702,Restaurant,Risk 1 (High),720 N STATE ST,CHICAGO
567213,"PANDA EXPRESS, INC","PANDA EXPRESS, INC",1649700,Restaurant,Risk 1 (High),130 E RANDOLPH ST,CHICAGO
569218,Embassy Suites Hotel,Embassy Suites Hotel,1546507,Restaurant,Risk 1 (High),511 N COLUMBUS DR,CHICAGO
114822,ARAMARK @ AMERITECH,ARAMARK @ AMERITECH,3969,Restaurant,Risk 1 (High),225 W RANDOLPH ST,CHICAGO
612227,BISTRO VOLTAIRE,BISTRO VOLTAIRE,2088772,Restaurant,Risk 1 (High),226 W CHICAGO AVE,CHICAGO
549339,HOME RUN INN PIZZA,HOME RUN INN PIZZA,1473375,Restaurant,Risk 1 (High),6221 S ARCHER AVE,CHICAGO
579574,PETE'S FRESH MARKET,PETE'S FRESH MARKET,1598145,Grocery Store,Risk 1 (High),3448 E 118TH ST,CHICAGO
585362,EINSTEIN BROS. BAGELS  # 2578,EINSTEIN BROS. BAGELS,1223722,Restaurant,Risk 1 (High),3420 N SOUTHPORT AVE,CHICAGO
580796,5747 FOOD AND DELI,5747 FOOD AND DELI,2093772,Grocery Store,Risk 3 (Low),5747 W NORTH AVE,CHICAGO
580616,ALEGRA,ALEGRA RESTAURANT & BAR,1997582,Restaurant,Risk 1 (High),5406-5408 W FULLERTON AVE,CHICAGO
604277,TOMMY'S ON HIGGINS,TOMMY'S ON HIGGINS,37611,Restaurant,Risk 1 (High),6954 W HIGGINS AVE,CHICAGO
521311,CHAPPELL SCHOOL,CHAPPELL SCHOOL,22681,School,Risk 1 (High),2135 W Foster AVE,CHICAGO
543351,ISLAND FISH & CHICKEN,ISLAND FISH & CHICKEN,1591761,Restaurant,Risk 2 (Medium),6701 S RACINE AVE,CHICAGO
580896,CJ'S GRILL,CJ'S GRILL,1927494,Restaurant,Risk 1 (High),6141 N BROADWAY,CHICAGO
579458,UNI-MART ONE STOP SHOPPING INC,PHILIPPINE PLAZA/UNI-MART ONE STOP SHOPPING,50289,Grocery Store,Risk 3 (Low),5841  -05905 N CLARK ST,CHICAGO
557284,CHILDREN CAMPUS INC,CHILDREN CAMPUS INC,5668,Daycare (2 - 6 Years),Risk 1 (High),7250 W TOUHY AVE,CHICAGO
517331,VINI'S PIZZA LINCOLN PARK,VINI'S PIZZA,2093737,Restaurant,Risk 1 (High),2429 N LINCOLN AVE,CHICAGO
491150,SUBWAY SANDWICHES,SUBWAY SANDWICHES,1943566,Restaurant,Risk 1 (High),742 W GARFIELD BLVD,CHICAGO
579407,CAPTAIN MORGAN'S,CAPTAIN MORGAN CLUB,2078712,Restaurant,Risk 2 (Medium),1060 W ADDISON ST,CHICAGO
491200,THE NEW LOOK,THE NEW LOOK,1718695,Restaurant,Risk 1 (High),2544 E 83RD ST,CHICAGO
537337,Bowen H/S,Bowen H/S  /BAKER CHARTER SCHOOL,46531,School,Risk 1 (High),2710 E 89th St (8900S),CHICAGO
114884,South Loop Elementary,South Loop Elementary,1745,School,Risk 1 (High),1212 S Plymouth CT,Chicago
